
Chosen parameter values: r = 1.0, a = 0.1, z = 1.5, e = 0.75, K = 25.0.


Final population value per unit area:
Predator, 2.01550190005783
Prey, 19.967181103536205

         334937 function calls (329744 primitive calls) in 0.702 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.034    0.034 _bvp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bvp.py:519(BVPResult)
        1    0.000    0.000    0.000    0.000 _cm.py:59(cubehelix)
        1    0.000    0.000    0.000    0.000 _cm.py:6(<module>)
        3    0.000    0.000    0.000    0.000 _cm.py:98(get_color_function)
        1    0.001    0.001    0.001    0.001 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _components.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:154(DataSource)
        1    0.000    0.000    0.000    0.000 _datasource.py:35(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:50(_FileOpeners)
        1    0.000    0.000    0.000    0.000 _datasource.py:504(Repository)
        1    0.000    0.000    0.000    0.000 _datasource.py:74(__init__)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:209(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _ellip_harm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 _endian.py:46(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _expm_multiply.py:284(LazyOperatorNormInfo)
        1    0.000    0.000    0.000    0.000 _globals.py:17(<module>)
        1    0.000    0.000    0.000    0.000 _globals.py:33(ModuleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 _globals.py:45(VisibleDeprecationWarning)
        1    0.000    0.000    0.000    0.000 _globals.py:56(_NoValue)
        1    0.000    0.000    0.000    0.000 _hungarian.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _hungarian.py:110(_Hungary)
        1    0.000    0.000    0.000    0.000 _import_tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _import_tools.py:340(PackageLoaderDebug)
        1    0.000    0.000    0.000    0.000 _import_tools.py:9(PackageLoader)
       98    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
       38    0.000    0.000    0.000    0.000 _inspect.py:142(formatargspec)
        7    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        5    0.000    0.000    0.000    0.000 _inspect.py:145(<lambda>)
       60    0.000    0.000    0.000    0.000 _inspect.py:146(<lambda>)
       43    0.000    0.000    0.000    0.000 _inspect.py:15(ismethod)
       43    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
       38    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
       38    0.000    0.000    0.000    0.000 _inspect.py:67(getargs)
        1    0.000    0.000    0.000    0.000 _inspect.py:7(<module>)
       43    0.000    0.000    0.000    0.000 _inspect.py:98(getargspec)
        1    0.000    0.000    0.000    0.000 _internal.py:200(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 _internal.py:219(_missing_ctypes)
        1    0.000    0.000    0.000    0.000 _internal.py:226(_ctypes)
        1    0.001    0.001    0.012    0.012 _internal.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:631(TooHardError)
        1    0.000    0.000    0.000    0.000 _iotools.py:154(LineSplitter)
        1    0.000    0.000    0.000    0.000 _iotools.py:250(NameValidator)
        1    0.000    0.000    0.000    0.000 _iotools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _iotools.py:444(ConverterError)
        1    0.000    0.000    0.000    0.000 _iotools.py:452(ConverterLockError)
        1    0.000    0.000    0.000    0.000 _iotools.py:460(ConversionWarning)
        1    0.000    0.000    0.000    0.000 _iotools.py:473(StringConverter)
        1    0.000    0.000    0.000    0.000 _laplacian.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _linprog.py:16(<module>)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:22(SqrtmError)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:6(<module>)
     1341    0.000    0.000    0.000    0.000 _mathtext_data.py:1770(<genexpr>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:3(<module>)
      104    0.000    0.000    0.000    0.000 _methods.py:25(_amax)
       98    0.000    0.000    0.000    0.000 _methods.py:28(_amin)
        2    0.000    0.000    0.000    0.000 _methods.py:31(_sum)
     3772    0.001    0.000    0.007    0.000 _methods.py:37(_any)
      765    0.000    0.000    0.004    0.000 _methods.py:40(_all)
        4    0.000    0.000    0.000    0.000 _methods.py:43(_count_reduce_items)
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
        4    0.000    0.000    0.000    0.000 _methods.py:53(_mean)
        1    0.001    0.001    0.001    0.001 _minimize.py:8(<module>)
        1    0.000    0.000    0.000    0.000 _norm.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _numdiff.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ode.py:103(ode)
        1    0.000    0.000    0.000    0.000 _ode.py:1051(dop853)
        1    0.000    0.000    0.000    0.000 _ode.py:1102(lsoda)
        1    0.000    0.000    0.000    0.000 _ode.py:39(<module>)
        1    0.000    0.000    0.000    0.000 _ode.py:475(complex_ode)
        1    0.000    0.000    0.000    0.000 _ode.py:618(IntegratorConcurrencyError)
        1    0.000    0.000    0.000    0.000 _ode.py:632(IntegratorBase)
        1    0.000    0.000    0.000    0.000 _ode.py:694(vode)
        1    0.000    0.000    0.000    0.000 _ode.py:894(zvode)
        1    0.000    0.000    0.000    0.000 _ode.py:966(dopri5)
        2    0.000    0.000    0.000    0.000 _onenormest.py:109(_blocked_elementwise)
        1    0.000    0.000    0.000    0.000 _onenormest.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:19(ABCPolyBase)
        1    0.000    0.000    0.000    0.000 _polybase.py:8(<module>)
        1    0.000    0.000    0.000    0.000 _procrustes.py:4(<module>)
        8    0.000    0.000    0.000    0.000 _pylab_helpers.py:119(get_active)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:129(set_active)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:17(Gcf)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:38(get_fig_manager)
        1    0.000    0.000    0.003    0.003 _root.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _spectral.py:13(_NoConvergence)
        1    0.000    0.000    0.000    0.000 _spectral.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _spherical_bessel.py:1(<module>)
        1    0.001    0.001    0.021    0.021 _subplots.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _subplots.py:101(get_subplotspec)
        1    0.000    0.000    0.000    0.000 _subplots.py:109(update_params)
        1    0.000    0.000    0.000    0.000 _subplots.py:16(SubplotBase)
        2    0.000    0.000    0.000    0.000 _subplots.py:160(subplot_class_factory)
        1    0.000    0.000    0.000    0.000 _subplots.py:182(_PicklableSubplotClassConstructor)
        1    0.000    0.000    0.070    0.070 _subplots.py:23(__init__)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:11(ReentrancyError)
        1    0.000    0.000    0.000    0.000 _threadsafety.py:15(ReentrancyLock)
        7    0.000    0.000    0.000    0.000 _threadsafety.py:27(__init__)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:43(decorate)
        6    0.000    0.000    0.000    0.000 _threadsafety.py:50(non_reentrant)
        6    0.000    0.000    0.001    0.000 _threadsafety.py:54(decorator)
        1    0.000    0.000    0.000    0.000 _trustregion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion.py:14(BaseQuadraticSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_dogleg.py:40(DoglegSubproblem)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trustregion_ncg.py:44(CGSteihaugSubproblem)
        2    0.000    0.000    0.018    0.009 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _util.py:128(DeprecatedImport)
        2    0.000    0.000    0.000    0.000 _util.py:146(__init__)
        1    0.000    0.000    0.000    0.000 _util.py:22(deferred_error)
        7    0.000    0.000    0.000    0.000 _util.py:304(getargspec_no_self)
        1    0.000    0.000    0.000    0.000 _validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:114(_compare)
        1    0.000    0.000    0.000    0.000 _version.py:136(__lt__)
        1    0.000    0.000    0.000    0.000 _version.py:17(NumpyVersion)
        1    0.000    0.000    0.000    0.000 _version.py:18(NumpyVersion)
        1    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        2    0.000    0.000    0.000    0.000 _version.py:55(__init__)
        3    0.001    0.000    0.003    0.001 _version.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _version.py:78(_compare_version)
      676    0.000    0.000    0.000    0.000 _weakrefset.py:16(__init__)
      676    0.001    0.000    0.001    0.000 _weakrefset.py:20(__enter__)
      676    0.001    0.000    0.001    0.000 _weakrefset.py:26(__exit__)
       92    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
       37    0.000    0.000    0.000    0.000 _weakrefset.py:52(_commit_removals)
       85    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
      416    0.000    0.000    0.000    0.000 _weakrefset.py:70(__contains__)
       56    0.000    0.000    0.000    0.000 _weakrefset.py:83(add)
       17    0.000    0.000    0.001    0.000 abc.py:105(register)
      284    0.000    0.000    0.001    0.000 abc.py:128(__instancecheck__)
    39/24    0.000    0.000    0.001    0.000 abc.py:148(__subclasscheck__)
       49    0.000    0.000    0.000    0.000 abc.py:15(abstractmethod)
       21    0.001    0.000    0.004    0.000 abc.py:86(__new__)
       77    0.000    0.000    0.001    0.000 abc.py:89(<genexpr>)
        1    0.000    0.000    0.050    0.050 add_newdocs.py:10(<module>)
        1    0.001    0.001    0.001    0.001 afm.py:34(<module>)
        1    0.000    0.000    0.000    0.000 afm.py:341(AFM)
        1    0.000    0.000    0.000    0.000 arpack.py:273(ArpackError)
        1    0.000    0.000    0.000    0.000 arpack.py:282(ArpackNoConvergence)
        1    0.000    0.000    0.000    0.000 arpack.py:308(_ArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:378(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:596(_UnsymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 arpack.py:7(<module>)
        1    0.000    0.000    0.000    0.000 arpack.py:900(SpLuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:923(LuInv)
        1    0.000    0.000    0.000    0.000 arpack.py:938(IterInv)
        1    0.000    0.000    0.000    0.000 arpack.py:968(IterOpInv)
        1    0.000    0.000    0.000    0.000 arraypad.py:5(<module>)
        1    0.002    0.002    0.003    0.003 arrayprint.py:5(<module>)
        1    0.000    0.000    0.000    0.000 arrayprint.py:528(FloatFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:634(IntegerFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:654(LongFloatFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:684(LongComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:695(ComplexFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:712(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:733(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 arraysetops.py:26(<module>)
        1    0.000    0.000    0.000    0.000 arrayterator.py:20(Arrayterator)
        1    0.000    0.000    0.000    0.000 arrayterator.py:9(<module>)
        1    0.000    0.000    0.001    0.001 artist.py:1(<module>)
        6    0.000    0.000    0.000    0.000 artist.py:1002(mouseover)
        1    0.000    0.000    0.000    0.000 artist.py:1018(ArtistInspector)
       11    0.000    0.000    0.005    0.000 artist.py:1024(__init__)
       11    0.002    0.000    0.005    0.000 artist.py:1042(get_aliases)
      403    0.001    0.000    0.005    0.000 artist.py:1071(get_valid_values)
       11    0.003    0.000    0.009    0.001 artist.py:1100(_get_setters_and_targets)
     1465    0.001    0.000    0.001    0.000 artist.py:1138(is_alias)
      403    0.000    0.000    0.000    0.000 artist.py:1148(aliased_name)
       11    0.001    0.000    0.015    0.001 artist.py:1183(pprint_setters)
       11    0.000    0.000    0.020    0.002 artist.py:1473(kwdoc)
      222    0.000    0.000    0.001    0.000 artist.py:182(convert_xunits)
      219    0.000    0.000    0.001    0.000 artist.py:191(convert_yunits)
     1973    0.000    0.000    0.000    0.000 artist.py:224(axes)
      358    0.000    0.000    0.000    0.000 artist.py:232(axes)
5058/4568    0.003    0.000    0.006    0.000 artist.py:256(stale)
      936    0.001    0.000    0.002    0.000 artist.py:314(pchanged)
       10    0.000    0.000    0.000    0.000 artist.py:322(is_transform_set)
      252    0.000    0.000    0.001    0.000 artist.py:329(set_transform)
      129    0.000    0.000    0.000    0.000 artist.py:341(get_transform)
       25    0.000    0.000    0.000    0.000 artist.py:35(allow_rasterization)
      108    0.000    0.000    0.000    0.000 artist.py:43(before)
      108    0.000    0.000    0.000    0.000 artist.py:50(after)
       79    0.000    0.000    0.000    0.000 artist.py:510(get_gid)
       26    0.000    0.000    0.000    0.000 artist.py:524(get_snap)
        1    0.000    0.000    0.000    0.000 artist.py:542(set_snap)
       26    0.000    0.000    0.000    0.000 artist.py:558(get_sketch_params)
    108/1    0.001    0.000    0.133    0.133 artist.py:59(draw_wrapper)
       79    0.000    0.000    0.000    0.000 artist.py:614(get_path_effects)
      324    0.000    0.000    0.001    0.000 artist.py:624(set_figure)
        7    0.000    0.000    0.000    0.000 artist.py:647(set_clip_box)
       24    0.000    0.000    0.004    0.000 artist.py:657(set_clip_path)
       21    0.000    0.000    0.000    0.000 artist.py:713(get_alpha)
      358    0.001    0.000    0.002    0.000 artist.py:72(_stale_axes_callback)
      180    0.000    0.000    0.000    0.000 artist.py:720(get_visible)
     5059    0.001    0.000    0.001    0.000 artist.py:724(get_animated)
        2    0.000    0.000    0.000    0.000 artist.py:736(get_clip_path)
       10    0.000    0.000    0.000    0.000 artist.py:750(set_clip_on)
       77    0.000    0.000    0.000    0.000 artist.py:765(_set_gc_clip)
        1    0.000    0.000    0.000    0.000 artist.py:77(Artist)
      216    0.000    0.000    0.000    0.000 artist.py:775(get_rasterized)
      216    0.000    0.000    0.000    0.000 artist.py:792(get_agg_filter)
       44    0.000    0.000    0.000    0.000 artist.py:810(set_alpha)
        5    0.000    0.000    0.000    0.000 artist.py:821(set_visible)
